day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,week_of_year,sales
5,800,1,0,0,1,0,0,0,2015,6,6,23,7258.276391152824
1,1182,1,1,0,1,0,0,0,2014,6,17,25,10488.945346378108
3,684,1,1,0,1,0,0,0,2013,10,24,43,6717.1371347048735
2,2492,1,0,0,1,0,0,0,2014,3,12,11,12411.655975933385
3,582,1,1,0,1,0,0,0,2013,12,5,49,6769.165034689604
6,0,0,0,0,1,0,0,0,2015,6,28,26,0.0
3,590,1,0,0,1,0,0,0,2013,3,14,11,5126.1956292920795
3,602,1,1,0,1,0,0,0,2013,12,5,49,7082.222354640055
5,445,1,0,0,1,0,0,0,2014,12,6,49,4395.327952669551
6,0,0,0,0,1,0,0,0,2014,3,16,11,0.0
5,1200,1,0,0,1,0,0,0,2015,2,21,8,9795.47999974814
2,542,1,0,0,1,0,0,0,2015,5,13,20,5260.382011922146
5,679,1,0,0,1,0,0,0,2015,4,4,14,6726.201077426048
0,324,1,0,0,1,0,0,0,2013,4,15,16,3316.544646540472
6,0,0,0,0,1,0,0,0,2013,10,20,42,0.0
6,0,0,0,0,1,0,0,0,2014,12,21,51,0.0
5,430,1,0,0,1,0,0,0,2015,1,31,5,4461.736917395484
3,471,1,1,1,1,0,0,0,2014,7,17,29,5197.363000668577
5,337,1,0,0,1,0,0,0,2014,10,4,40,3163.585440555528
4,762,1,1,1,1,0,0,0,2015,7,3,27,7882.416434754459
6,0,0,0,0,1,0,0,0,2013,6,23,25,0.0
4,1109,1,1,0,1,0,0,0,2014,3,7,10,9625.823376299268
2,1307,1,1,0,1,0,0,0,2013,3,20,12,10685.856996574106
0,0,0,0,0,0,1,0,0,2015,5,25,22,0.0
2,510,1,1,0,1,0,0,0,2014,5,21,21,5482.6989116189625
2,893,1,0,0,1,0,0,0,2013,4,17,16,6820.320980617744
1,786,1,1,1,1,0,0,0,2014,7,15,29,7808.178154584052
2,675,1,1,0,1,0,0,0,2014,5,7,19,6890.162665483805
0,737,1,1,1,1,0,0,0,2015,1,5,2,8293.926542514784
6,0,0,0,0,1,0,0,0,2014,3,30,13,0.0
1,912,1,1,1,1,0,0,0,2014,7,29,31,8820.435618872316
6,0,0,0,0,1,0,0,0,2013,3,24,12,0.0
0,1089,1,0,0,1,0,0,0,2014,2,10,7,8010.080135702385
1,952,1,1,0,1,0,0,0,2013,9,24,39,8629.075399228277
3,1620,1,1,1,1,0,0,0,2013,3,28,13,12810.037984963763
2,744,1,0,0,1,0,0,0,2014,4,9,15,6149.748195227912
2,1034,1,0,1,1,0,0,0,2015,4,8,15,8032.905647638857
4,744,1,1,1,1,0,0,0,2013,10,25,43,7190.213358499348
1,684,1,1,0,1,0,0,0,2014,11,11,46,7154.708520887568
3,544,1,0,0,1,0,0,0,2014,2,13,7,4854.836931422517
3,648,1,0,0,1,0,0,0,2013,1,31,5,5699.330580760676
2,269,1,1,0,1,0,0,0,2015,1,28,5,3272.811262236752
0,871,1,0,1,1,0,0,0,2013,12,30,1,8158.093925107842
4,1334,1,0,0,1,0,0,0,2014,6,13,24,9673.264018358654
3,514,1,0,0,1,0,0,0,2014,9,11,37,4562.792942029813
1,795,1,0,0,1,0,0,0,2015,1,20,4,6443.648920362803
2,662,1,1,0,1,0,0,0,2015,1,7,2,6811.080679612892
6,0,0,0,0,1,0,0,0,2013,3,10,10,0.0
6,0,0,0,0,1,0,0,0,2014,4,27,17,0.0
6,0,0,0,0,1,0,0,0,2013,2,10,6,0.0
3,672,1,0,0,1,0,0,0,2013,1,31,5,5856.368639794601
1,686,1,1,0,1,0,0,0,2014,11,25,48,7356.744700281818
4,605,1,0,0,1,0,0,0,2013,3,15,11,5369.325209563306
6,0,0,0,0,1,0,0,0,2014,9,7,36,0.0
6,0,0,0,0,1,0,0,0,2014,1,12,2,0.0
1,1060,1,0,0,1,0,0,0,2013,9,17,38,7784.342149463969
0,424,1,0,0,1,0,0,0,2014,3,10,11,4191.356415417117
2,446,1,1,0,1,0,0,0,2015,1,14,3,5262.345247535293
5,391,1,0,0,1,0,0,0,2013,12,14,50,3679.000670027084
5,904,1,0,0,1,0,0,0,2013,8,10,32,7657.749862003622
6,0,0,0,0,1,0,0,0,2013,1,6,1,0.0
2,552,1,0,1,1,0,0,0,2014,8,13,33,4957.867221784488
4,477,1,0,1,1,0,0,0,2013,4,5,14,4705.879348798801
2,1410,1,0,0,1,0,0,0,2013,10,30,44,10150.442733784232
6,0,0,0,0,1,0,0,0,2013,8,4,31,0.0
3,425,1,0,0,1,0,0,0,2014,2,13,7,4150.330482146132
5,446,1,0,0,1,0,0,0,2013,1,5,1,4349.973334507375
1,1370,1,0,0,1,0,0,0,2013,6,11,24,9687.11537160375
5,895,1,0,0,1,0,0,0,2014,8,9,32,7642.2643120867115
2,344,1,0,0,1,0,0,0,2015,6,10,24,3708.590413985311
3,587,1,1,0,1,0,0,0,2015,2,19,8,6115.249103518269
3,598,1,1,0,1,0,0,0,2013,4,11,15,6211.03119838891
6,0,0,0,1,1,0,0,0,2014,8,17,33,0.0
0,830,1,1,0,1,0,0,0,2014,5,19,21,8997.794699485297
1,442,1,0,1,1,0,0,0,2013,12,31,1,4125.323190078419
0,576,1,0,0,1,0,0,0,2013,4,15,16,4991.79816279685
6,0,0,0,0,1,0,0,0,2013,7,14,28,0.0
4,845,1,0,0,1,0,0,0,2014,1,31,5,8027.945044254165
1,635,1,1,0,1,0,0,0,2014,9,16,38,6851.74485632255
1,601,1,1,0,1,0,0,0,2014,3,18,12,6649.959173677737
5,760,1,0,0,1,0,0,0,2014,6,21,25,6617.940641628902
3,1304,1,0,1,1,0,0,0,2013,10,31,44,10106.012616630313
3,850,1,1,0,1,0,0,0,2015,6,18,25,8178.388729974982
3,554,1,1,0,1,0,0,0,2014,1,9,2,5857.75412622623
4,908,1,0,0,1,0,0,0,2015,3,27,13,8008.779896639296
6,0,0,0,0,1,0,0,0,2013,12,15,50,0.0
3,601,1,0,0,1,0,0,0,2013,11,28,48,5890.313060891463
5,390,1,0,0,1,0,0,0,2014,10,11,41,3582.310507745761
3,1003,1,0,1,1,0,0,0,2015,4,9,15,7903.966136118556
4,705,1,1,0,1,0,0,0,2013,12,20,51,8096.230581975316
1,664,1,1,0,1,0,0,0,2013,4,9,15,6908.8087216627455
0,2783,1,0,0,1,0,0,0,2015,6,22,26,14465.513201341424
0,1006,1,1,1,1,0,0,0,2014,8,18,34,10455.683340059766
4,819,1,0,1,1,0,0,0,2014,8,15,33,6994.81374884854
4,553,1,1,0,1,0,0,0,2015,2,20,8,5869.527837815007
3,947,1,0,1,1,0,0,0,2014,4,24,17,7274.710747949027
1,1075,1,0,0,1,0,0,0,2015,2,10,7,8192.620949479582
6,0,0,0,0,1,0,0,0,2014,1,26,4,0.0
0,1246,1,1,1,1,0,0,0,2013,3,25,13,11644.832810090116
5,414,1,0,0,1,0,0,0,2015,1,3,1,4257.531224919111
1,531,1,0,0,1,0,0,0,2015,2,10,7,4843.739531493996
6,0,0,0,0,1,0,0,0,2013,5,26,21,0.0
3,1717,1,1,0,1,0,0,0,2013,5,2,18,13875.324936288891
4,474,1,0,0,1,0,0,0,2014,10,17,42,4616.875435166183
2,548,1,1,1,1,0,0,0,2013,10,9,41,5833.892770642311
2,609,1,1,0,1,0,0,0,2014,11,5,45,6261.870967660859
2,485,1,1,0,1,0,0,0,2014,7,2,27,5501.817410462377
0,828,1,1,0,1,0,0,0,2014,9,29,40,8936.584319162592
5,656,1,0,0,1,0,0,0,2014,12,13,50,6781.080988627285
2,580,1,0,0,1,0,0,0,2014,8,27,35,5123.969145929616
0,698,1,0,0,1,0,0,0,2014,5,12,20,5773.921054557822
6,0,0,0,0,1,0,0,0,2013,10,13,41,0.0
4,1836,1,1,1,0,0,1,0,2013,3,29,13,14381.340674656101
2,1231,1,1,1,1,0,0,0,2014,10,22,43,10188.98371282191
4,779,1,0,0,1,0,0,0,2015,4,24,17,6963.028845914191
1,1350,1,1,0,1,0,0,0,2013,2,19,8,11424.69344252252
2,798,1,1,0,1,0,0,0,2014,10,1,40,7885.9688953697205
6,0,0,0,0,1,0,0,0,2015,5,24,21,0.0
5,499,1,0,0,1,0,0,0,2014,9,6,36,4823.4847742574775
4,0,0,1,1,0,0,1,0,2013,3,29,13,0.0
0,759,1,1,0,1,0,0,0,2014,2,17,8,8533.578403718944
0,1247,1,1,0,1,0,0,0,2015,7,13,29,11941.398432469105
4,710,1,1,0,1,0,0,0,2015,2,20,8,7145.372849930676
0,1060,1,1,0,1,0,0,0,2013,1,7,2,10710.963498183723
6,0,0,0,0,1,0,0,0,2014,12,21,51,0.0
6,0,0,0,0,1,0,0,0,2013,8,18,33,0.0
0,1133,1,1,0,1,0,0,0,2013,9,23,39,10579.255992793976
4,576,1,0,1,1,0,0,0,2014,8,29,35,5630.693128811148
5,596,1,0,0,1,0,0,0,2013,4,13,15,5644.5074505631965
3,775,1,1,0,1,0,0,0,2015,1,15,3,7775.166142092888
0,1074,1,1,0,1,0,0,0,2015,3,30,14,12474.565166471486
5,315,1,0,0,1,0,0,0,2013,5,11,19,2841.7036266635573
5,1861,1,0,0,1,0,0,0,2014,4,19,16,12964.45566405818
6,0,0,0,0,1,0,0,0,2013,9,15,37,0.0
2,982,1,1,1,1,0,0,0,2013,7,17,29,8688.142855842118
5,591,1,0,0,1,0,0,0,2013,6,22,25,5625.574012147699
0,1123,1,1,0,1,0,0,0,2014,12,15,51,13698.926037288804
4,1109,1,1,0,1,0,0,0,2014,5,9,19,9625.823376299268
0,647,1,0,0,1,0,0,0,2013,9,16,38,5458.403802751238
3,382,1,0,0,1,0,0,0,2014,1,30,5,3862.191620883673
4,1016,1,0,1,1,0,0,0,2014,4,25,17,8046.921913402342
6,0,0,0,0,1,0,0,0,2013,9,1,35,0.0
5,421,1,0,0,1,0,0,0,2015,1,17,3,4116.062619510516
6,0,0,0,0,1,0,0,0,2014,1,19,3,0.0
1,970,1,1,0,1,0,0,0,2014,3,18,12,8823.153349553011
0,813,1,0,1,1,0,0,0,2015,7,20,30,6912.900276051208
4,0,0,1,0,0,1,0,0,2014,10,3,40,0.0
6,0,0,0,0,1,0,0,0,2014,11,2,44,0.0
1,593,1,1,1,1,0,0,0,2014,10,7,41,6514.624624394788
6,0,0,0,0,1,0,0,0,2013,8,25,34,0.0
4,626,1,0,0,1,0,0,0,2013,11,29,48,6238.53816444779
6,0,0,0,0,1,0,0,0,2013,10,6,40,0.0
3,567,1,1,0,1,0,0,0,2014,7,3,27,6081.663579240276
5,559,1,0,0,1,0,0,0,2015,3,28,13,5858.385036726197
1,645,1,0,0,1,0,0,0,2013,6,11,24,5487.784173950196
3,531,1,0,0,1,0,0,0,2015,7,9,28,5111.326533475902
4,1318,1,1,0,1,0,0,0,2015,1,30,5,11571.37608433899
0,1721,1,1,1,1,0,0,0,2014,2,17,8,15231.240294279023
0,558,1,0,0,1,0,0,0,2013,2,11,7,4892.206768430058
5,239,1,0,0,1,0,0,0,2015,5,23,21,2227.805764925622
5,264,1,0,0,1,0,0,0,2014,7,26,30,2553.473232206206
6,0,0,0,0,1,0,0,0,2015,6,21,25,0.0
6,0,0,0,0,1,0,0,0,2014,9,28,39,0.0
5,2591,1,0,0,1,0,0,0,2013,12,21,51,20039.55370217409
4,525,1,1,0,1,0,0,0,2013,7,5,27,5602.846735799156
6,0,0,0,0,1,0,0,0,2015,3,22,12,0.0
5,376,1,0,0,1,0,0,0,2015,4,11,15,3518.896490870081
1,759,1,1,0,1,0,0,0,2015,6,16,25,7709.834960722954
5,639,1,0,0,1,0,0,0,2013,6,8,23,5994.642485613664
3,619,1,0,1,1,0,0,0,2013,7,25,30,5347.33686697637
0,682,1,1,0,1,0,0,0,2015,2,16,8,7926.882908717775
4,491,1,1,1,1,0,0,0,2015,7,31,31,5927.058669563259
2,669,1,1,0,1,0,0,0,2014,10,1,40,6928.551453935635
3,409,1,1,0,1,0,0,0,2015,4,16,16,4757.249346265336
1,608,1,0,0,1,0,0,0,2015,1,20,4,5334.31900647994
4,622,1,0,1,1,0,0,0,2013,9,6,36,5661.948193644565
5,561,1,0,0,1,0,0,0,2013,11,23,47,5830.0573711558245
3,946,1,1,0,1,0,0,0,2015,3,5,10,8525.776838409816
0,743,1,0,1,1,0,0,0,2013,12,30,1,7314.2310402668845
5,1005,1,0,0,1,0,0,0,2015,1,3,1,8794.639615397866
4,532,1,1,1,1,0,0,0,2013,7,5,27,5737.292730931457
4,603,1,0,0,1,0,0,0,2014,5,30,22,6035.625853634141
1,914,1,1,0,1,0,0,0,2015,2,17,8,8783.927047341114
3,486,1,0,0,1,0,0,0,2013,3,14,11,4400.943570675813
0,590,1,0,0,1,0,0,0,2015,1,19,4,5163.710863677417
2,590,1,1,0,1,0,0,0,2015,2,4,6,6272.930252784913
3,802,1,1,0,1,0,0,0,2014,3,6,10,7757.5451784069455
2,783,1,1,0,1,0,0,0,2015,3,4,10,7964.222246060664
2,711,1,0,0,1,0,0,0,2013,1,16,3,5880.921346464177
0,759,1,1,0,1,0,0,0,2014,6,30,27,8977.59079090951
4,727,1,0,0,1,0,0,0,2015,4,10,15,6543.163617530383
3,0,0,1,0,0,1,0,0,2014,5,1,18,0.0
3,0,0,0,1,0,0,0,1,2013,12,26,52,0.0
6,0,0,0,0,1,0,0,0,2014,4,6,14,0.0
1,733,1,1,0,1,0,0,0,2014,3,4,10,7534.882017666552
0,1050,1,1,0,1,0,0,0,2014,9,15,38,10812.971328055413
6,0,0,0,0,1,0,0,0,2013,5,5,18,0.0
0,0,0,0,1,0,0,1,0,2014,4,21,17,0.0
2,835,1,1,0,1,0,0,0,2014,12,3,49,8770.90495792888
0,1339,1,1,1,1,0,0,0,2015,7,27,31,12399.330971659538
6,0,0,0,0,1,0,0,0,2013,4,28,17,0.0
3,535,1,0,0,1,0,0,0,2013,1,17,3,4671.023861739124
5,366,1,0,0,1,0,0,0,2014,8,9,32,3389.025692454602
5,588,1,0,0,1,0,0,0,2013,8,31,35,5641.957843154796
2,740,1,1,0,1,0,0,0,2013,1,9,2,7242.819857612058
5,901,1,0,0,1,0,0,0,2014,5,17,20,7687.1791881372665
2,490,1,1,0,1,0,0,0,2013,5,15,20,5341.088574938593
2,581,1,1,1,1,0,0,0,2013,8,14,33,6112.283619387534
2,0,0,0,1,0,0,0,1,2013,12,25,52,0.0
0,780,1,1,1,1,0,0,0,2013,8,26,35,8337.420346097137
0,850,1,1,0,1,0,0,0,2014,3,3,10,9351.860341026333
2,298,1,0,0,1,0,0,0,2013,2,13,7,3039.4241147833272
5,491,1,0,0,1,0,0,0,2013,6,22,25,4802.532739261987
4,559,1,1,0,1,0,0,0,2013,5,17,20,5961.633987034635
5,219,1,0,0,1,0,0,0,2014,9,13,37,1958.9718410104385
1,1070,1,0,0,1,0,0,0,2013,9,17,38,7855.860462305625
6,0,0,0,1,1,0,0,0,2014,8,10,32,0.0
3,1082,1,0,0,1,0,0,0,2013,3,14,11,7893.162027992367
4,743,1,1,0,1,0,0,0,2014,7,4,27,7336.189628540912
3,370,1,0,1,1,0,0,0,2015,4,9,15,3781.8727398143465
6,0,0,0,0,1,0,0,0,2013,3,24,12,0.0
1,682,1,0,0,1,0,0,0,2015,7,7,28,6179.853527217496
4,523,1,0,1,1,0,0,0,2014,7,11,28,4975.473501980748
5,496,1,0,0,1,0,0,0,2015,5,9,19,5052.400872928393
1,876,1,0,0,1,0,0,0,2013,3,12,11,6624.239645294204
5,534,1,0,0,1,0,0,0,2014,9,20,38,5198.502253977702
1,528,1,0,0,1,0,0,0,2014,10,14,42,4757.856654965043
5,1323,1,0,0,1,0,0,0,2014,8,23,34,9633.201076286874
5,477,1,0,0,1,0,0,0,2013,3,9,10,4703.03770305997
5,1173,1,0,0,1,0,0,0,2014,10,25,43,9248.963092744498
0,376,1,0,1,1,0,0,0,2013,7,22,30,3694.9655660369585
3,850,1,1,1,1,0,0,0,2015,7,30,31,8703.421569750675
5,292,1,0,0,1,0,0,0,2014,2,8,6,2677.5327457312196
1,973,1,1,0,1,0,0,0,2014,9,16,38,8803.311602738546
3,876,1,0,0,1,0,0,0,2014,5,15,20,6893.027071833019
5,1183,1,0,0,1,0,0,0,2014,12,20,51,11426.90219042768
2,916,1,1,0,1,0,0,0,2014,1,22,4,8272.228170809383
3,703,1,1,0,1,0,0,0,2014,10,2,40,6994.635903631797
2,543,1,0,0,1,0,0,0,2013,3,13,11,4830.437557237694
2,499,1,0,0,1,0,0,0,2013,9,18,38,4509.133695978315
0,0,0,0,0,0,0,1,0,2014,4,21,17,0.0
6,0,0,0,0,1,0,0,0,2014,1,5,1,0.0
4,775,1,1,0,1,0,0,0,2015,5,8,19,7812.97537264707
6,0,0,0,0,1,0,0,0,2013,12,8,49,0.0
5,432,1,0,0,1,0,0,0,2014,7,12,28,4152.017916097837
5,290,1,0,0,1,0,0,0,2014,2,22,8,2642.970081675849
6,0,0,0,0,1,0,0,0,2014,9,28,39,0.0
6,0,0,0,0,1,0,0,0,2015,6,28,26,0.0
0,665,1,1,0,1,0,0,0,2013,7,1,27,7579.364747007339
4,542,1,1,0,1,0,0,0,2013,4,12,15,5793.10693173996
4,780,1,1,0,1,0,0,0,2014,4,4,14,7694.416708433642
2,567,1,1,1,1,0,0,0,2013,10,23,43,5853.873682576455
2,319,1,1,0,1,0,0,0,2014,4,2,14,3870.4400204202234
1,361,1,1,1,1,0,0,0,2013,10,8,41,4542.493902608555
6,0,0,0,0,1,0,0,0,2014,4,20,16,0.0
4,699,1,1,0,1,0,0,0,2013,10,25,43,6783.959923527956
2,1314,1,1,0,1,0,0,0,2015,4,29,18,11267.68444622413
4,1161,1,1,1,1,0,0,0,2014,3,7,10,9724.314090572267
4,679,1,1,0,1,0,0,0,2013,5,17,20,6730.190657111579
4,2279,1,1,0,1,0,0,0,2013,1,11,2,15476.156875584573
6,0,0,0,0,1,0,0,0,2013,11,17,46,0.0
1,615,1,0,0,1,0,0,0,2015,7,7,28,5898.701894350661
0,724,1,0,1,1,0,0,0,2014,12,22,52,7082.619466273222
5,274,1,0,0,1,0,0,0,2014,7,26,30,2507.001809811844
1,834,1,1,0,1,0,0,0,2015,6,2,23,8725.36569209467
4,984,1,1,0,1,0,0,0,2015,1,9,2,8715.18347307665
2,836,1,1,0,1,0,0,0,2014,5,7,19,7987.276275065727
4,1871,1,1,0,1,0,0,0,2015,6,5,23,13710.442446194238
0,829,1,1,0,1,0,0,0,2014,6,16,25,9032.023094230792
2,0,0,1,0,0,1,0,0,2013,11,20,47,0.0
6,0,0,0,0,1,0,0,0,2015,4,12,15,0.0
5,581,1,0,0,1,0,0,0,2015,6,6,23,5817.763623852744
2,1235,1,1,0,1,0,0,0,2014,10,8,41,10192.859294005786
2,900,1,0,1,1,0,0,0,2013,1,2,1,7172.759095313234
5,874,1,0,0,1,0,0,0,2013,3,9,10,7339.827084620318
4,1106,1,0,0,1,0,0,0,2013,11,1,44,8744.999347702715
3,482,1,1,1,1,0,0,0,2013,8,15,33,5175.40548635218
5,816,1,0,0,1,0,0,0,2015,1,17,3,7426.51221596295
5,342,1,0,0,1,0,0,0,2013,8,31,35,3193.73012993622
2,604,1,0,0,1,0,0,0,2013,5,22,21,5218.039396364962
6,0,0,0,0,1,0,0,0,2014,8,3,31,0.0
3,722,1,0,1,1,0,0,0,2013,4,4,14,6018.77566810765
4,537,1,1,0,1,0,0,0,2014,2,21,8,5694.858965261583
5,1217,1,0,0,1,0,0,0,2015,1,17,3,9803.092588756479
3,461,1,0,0,1,0,0,0,2015,2,26,9,4472.098265845156
6,0,0,0,0,1,0,0,0,2014,3,16,11,0.0
2,839,1,1,0,1,0,0,0,2014,5,21,21,7965.1442008675085
6,0,0,0,0,1,0,0,0,2014,4,13,15,0.0
5,156,1,0,0,1,0,0,0,2013,7,27,30,1353.4371976510693
2,920,1,1,0,1,0,0,0,2014,10,1,40,8807.221049259457
2,575,1,0,1,1,0,0,0,2013,5,22,21,5070.459923321366
5,619,1,0,0,1,0,0,0,2014,5,10,19,5930.858703261961
1,453,1,1,0,1,0,0,0,2015,1,13,3,5409.021491616414
4,0,0,1,1,0,0,1,0,2014,4,18,16,0.0
1,828,1,1,0,1,0,0,0,2013,5,28,22,8064.346622485822
1,493,1,1,0,1,0,0,0,2013,1,8,2,5721.178181827011
1,817,1,1,0,1,0,0,0,2013,6,4,23,8092.663701980923
6,0,0,0,0,1,0,0,0,2014,3,2,9,0.0
3,646,1,1,0,1,0,0,0,2014,1,9,2,6396.96612559483
6,0,0,0,0,1,0,0,0,2015,2,22,8,0.0
6,0,0,0,0,1,0,0,0,2015,2,8,6,0.0
0,762,1,1,0,1,0,0,0,2014,9,15,38,8379.391670641931
3,0,0,1,0,0,1,0,0,2014,6,19,25,0.0
2,0,0,0,1,0,1,0,0,2014,1,1,1,0.0
5,373,1,0,0,1,0,0,0,2014,3,22,12,3412.4035498095373
6,0,0,0,0,1,0,0,0,2014,4,20,16,0.0
2,389,1,1,0,1,0,0,0,2013,2,6,6,4602.624246895121
4,498,1,0,1,1,0,0,0,2015,4,10,15,4973.807784770362
4,486,1,1,0,1,0,0,0,2014,1,24,4,5230.383604042073
4,488,1,1,1,1,0,0,0,2014,8,1,31,5378.380525449586
2,613,1,0,0,1,0,0,0,2014,5,14,20,5272.134603542761
4,478,1,0,0,1,0,0,0,2014,5,16,20,4661.245380523729
6,0,0,0,0,1,0,0,0,2013,3,24,12,0.0
6,0,0,0,0,1,0,0,0,2013,8,25,34,0.0
3,0,0,0,1,0,0,0,1,2013,12,26,52,0.0
6,0,0,0,0,1,0,0,0,2014,4,20,16,0.0
0,759,1,1,0,1,0,0,0,2013,4,22,17,8451.079236240545
5,480,1,0,0,1,0,0,0,2014,10,18,42,4651.913889636859
5,562,1,0,0,1,0,0,0,2013,5,18,20,5507.882076415374
2,563,1,1,0,1,0,0,0,2013,4,10,15,6024.623400679857
6,0,0,0,0,1,0,0,0,2013,4,7,14,0.0
6,0,0,0,0,1,0,0,0,2015,2,22,8,0.0
1,1019,1,1,0,1,0,0,0,2015,5,5,19,9129.63035912819
5,346,1,0,0,1,0,0,0,2013,2,23,8,3163.4632285188
4,1120,1,1,0,1,0,0,0,2013,11,22,47,9639.784532437827
5,573,1,0,0,1,0,0,0,2014,9,6,36,5496.1162575454755
3,558,1,1,0,1,0,0,0,2015,3,5,10,6045.532064783922
6,0,0,0,0,1,0,0,0,2015,4,5,14,0.0
3,1005,1,0,0,1,0,0,0,2014,5,15,20,7592.026865454781
1,774,1,0,0,1,0,0,0,2013,10,1,40,6326.6193274903835
3,281,1,0,0,1,0,0,0,2014,2,27,9,2930.452354014648
1,578,1,0,0,1,0,0,0,2013,4,16,16,5050.335756145653
6,0,0,0,0,1,0,0,0,2013,3,24,12,0.0
2,677,1,0,0,1,0,0,0,2014,9,10,37,5623.867685867445
3,310,1,0,0,1,0,0,0,2014,3,27,13,3238.737366700346
4,1019,1,1,0,1,0,0,0,2013,5,3,18,8942.97074167113
1,855,1,1,0,1,0,0,0,2015,2,3,6,8667.053597711212
5,952,1,0,0,1,0,0,0,2015,6,6,23,8426.368556084954
0,393,1,0,0,1,0,0,0,2015,3,23,13,3968.1681501214457
4,612,1,1,0,1,0,0,0,2013,4,12,15,6227.79937529094
6,0,0,0,0,1,0,0,0,2014,9,14,37,0.0
2,560,1,1,0,1,0,0,0,2015,7,1,27,6347.709086545012
2,557,1,1,0,1,0,0,0,2014,9,3,36,6006.644366371194
4,485,1,0,0,1,0,0,0,2013,2,15,7,4715.586582830362
5,412,1,0,0,1,0,0,0,2013,12,14,50,4230.978612692112
5,541,1,0,0,1,0,0,0,2013,10,5,40,5263.824628967244
5,533,1,0,0,1,0,0,0,2014,10,4,40,5205.398408357776
4,494,1,0,0,1,0,0,0,2015,6,12,24,4970.223029443342
2,709,1,1,1,1,0,0,0,2015,7,29,31,7648.865034261008
0,510,1,1,1,1,0,0,0,2015,6,1,23,6319.165866812554
4,526,1,1,0,1,0,0,0,2013,3,22,12,5578.930457514338
6,0,0,0,0,1,0,0,0,2013,3,17,11,0.0
4,587,1,1,0,1,0,0,0,2015,3,20,12,6107.216723148452
5,507,1,0,0,1,0,0,0,2014,4,26,17,4899.377073386513
4,753,1,0,1,1,0,0,0,2015,5,15,20,6784.386543088982
4,860,1,1,0,1,0,0,0,2013,5,3,18,8034.110389077383
6,0,0,0,0,1,0,0,0,2013,12,22,51,0.0
2,858,1,0,0,1,0,0,0,2013,9,4,36,6664.323882874988
6,0,0,0,0,1,0,0,0,2014,5,25,21,0.0
4,545,1,0,0,1,0,0,0,2014,6,27,26,5215.252618166921
2,1214,1,1,0,1,0,0,0,2014,9,3,36,10398.376393203484
5,263,1,0,0,1,0,0,0,2014,10,18,42,2537.019174364201
5,635,1,0,0,1,0,0,0,2013,4,13,15,5972.433301487477
6,0,0,0,0,1,0,0,0,2013,10,13,41,0.0
4,490,1,0,1,1,0,0,0,2013,7,26,30,4697.727028514798
0,647,1,0,0,1,0,0,0,2013,12,9,50,6286.022238501294
2,947,1,0,1,1,0,0,0,2013,10,30,44,7736.296987022924
1,3547,1,0,0,1,0,0,0,2013,5,7,19,18672.587446387344
6,0,0,0,0,1,0,0,0,2013,10,20,42,0.0
3,1263,1,1,0,1,0,0,0,2013,8,29,35,10518.200698983532
3,711,1,1,0,1,0,0,0,2013,10,24,43,6856.60400321095
1,390,1,0,0,1,0,0,0,2013,10,15,42,3818.3818958786633
2,256,1,0,1,1,0,0,0,2013,2,13,7,2462.8107942422225
2,385,1,0,0,1,0,0,0,2013,2,27,9,3812.0126210207027
3,480,1,0,0,1,0,0,0,2015,3,26,13,4565.560937631002
0,485,1,1,0,1,0,0,0,2015,4,27,18,6015.747523344198
0,598,1,0,0,1,0,0,0,2013,9,30,40,5283.495474803403
2,741,1,1,0,1,0,0,0,2014,12,3,49,8237.355621636225
3,839,1,0,1,1,0,0,0,2014,10,16,42,6543.22586865956
5,399,1,0,0,1,0,0,0,2015,2,14,7,3995.62286549927
1,549,1,0,1,1,0,0,0,2013,7,9,28,4948.846616008438
1,716,1,0,0,1,0,0,0,2013,11,26,48,6314.927455644149
3,936,1,0,0,1,0,0,0,2013,6,13,24,7200.486399205637
4,747,1,0,0,1,0,0,0,2013,5,10,19,6475.160642062467
5,422,1,0,0,1,0,0,0,2013,3,30,13,4017.8136119690857
6,0,0,0,0,1,0,0,0,2013,6,16,24,0.0
0,560,1,0,1,1,0,0,0,2014,8,11,33,5023.377724305412
6,0,0,0,0,1,0,0,0,2013,9,8,36,0.0
4,641,1,1,0,1,0,0,0,2015,1,9,2,6469.588337660739
1,517,1,0,0,1,0,0,0,2014,12,9,50,5157.108810679982
0,1200,1,1,0,1,0,0,0,2014,6,2,23,11872.513951806832
2,1285,1,1,0,1,0,0,0,2013,2,20,8,10675.153624106837
1,233,1,0,0,1,0,0,0,2013,9,17,38,2462.9691694404114
6,0,0,0,0,1,0,0,0,2015,2,15,7,0.0
4,697,1,1,0,1,0,0,0,2014,3,21,12,6860.602428589861
1,389,1,0,0,1,0,0,0,2013,11,12,46,3959.049373688251
0,777,1,1,0,1,0,0,0,2014,7,28,31,8841.769811035036
1,872,1,0,1,1,0,0,0,2014,8,12,33,6836.968449746196
6,0,0,0,0,1,0,0,0,2013,12,1,48,0.0
5,888,1,0,0,1,0,0,0,2015,5,9,19,8123.69640637695
6,0,0,0,0,1,0,0,0,2015,1,4,1,0.0
6,0,0,0,0,1,0,0,0,2015,4,26,17,0.0
2,617,1,1,0,1,0,0,0,2014,3,5,10,6362.347974370802
6,0,0,0,0,1,0,0,0,2014,10,26,43,0.0
